video_id,execution_date,channel_id,channel_name,title,content_format,views_delta,engagement_rate,comment_rate,video_age_days,duration_bucket,alpha_score,opportunity_score,trend_burst_score,evergreen_score,packaging_problem_score,metric_confidence_score,channel_momentum_score,channel_relative_success_score,title_length_chars,has_number,has_question,has_ai_word,has_finance_word,metadata_changed
wdCDxH9KBss,2026-05-18T12:49:30.314781+00:00,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,Qué Pasa con el Centro de la Tierra,shorts,268.0,0.051795,0.001152,16.58336,short,45.87247,44.781056,,,47.469043,79.0,85.096154,29.129615,35.0,False,False,False,False,False
e_fEDtWTM3M,2026-05-18T12:49:30.314781+00:00,UCUsm-fannqOY02PNN67C0KA,NMás,Hombre Golpea a un Policía en el Metro Pantitlán,shorts,268.0,0.08268,0.002566,3.513244,short,62.288943,68.146115,47.124926,,68.780349,100.0,36.057692,66.747507,48.0,False,False,False,False,False
_m9jn2c6pTU,2026-05-18T12:49:30.314781+00:00,UCvgfXK4nTYKudb0rFR6noLA,UFC,Lightning fast strikes! #ufcvegas117,shorts,266.0,0.014654,0.000198,5.805027,short,35.937998,30.251812,37.077559,,4.297745,100.0,36.057692,10.670978,36.0,True,False,False,False,False
ZuLhi5AW3AE,2026-05-18T12:49:30.314781+00:00,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,"Trump, Xi speak ahead of talks to make relations ‘better than ever’ | AJ #shorts",shorts,266.0,0.021536,0.002812,4.335513,mid,49.78204,51.627782,45.946312,,27.955463,100.0,36.057692,56.50768,80.0,False,False,False,False,False
jcIULZ9dIOc,2026-05-18T12:49:30.314781+00:00,UCurvRE5fGcdUgCYWgh-BDsg,DAZN Boxing,We still can't get over how good Fabio Wardley vs. Daniel Dubois was 🍿🔥,shorts,266.0,0.016847,0.001105,5.91446,short,41.301627,39.026249,41.28266,,26.746118,100.0,36.057692,33.602802,71.0,False,False,False,False,False
x3nF275ownA,2026-05-18T12:49:30.314781+00:00,UCknLrEdhRCp1aegoMqRaCZg,DW News,Almost 100 dead in India from fierce dust storms | DW News,shorts,265.0,0.01266,0.001172,3.908302,short,42.517067,41.230307,44.361564,,7.827304,94.5,36.057692,40.635947,58.0,True,False,False,False,False
XfY_L8MLOsU,2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,How Much Money Does It Take To Empty A Claw Machine?,shorts,264.0,0.043548,0.00058,26.815605,short,39.618366,35.062064,,,36.747933,100.0,90.865385,5.982215,52.0,False,True,False,False,False
L2ugfy7kcIM,2026-05-18T12:49:30.314781+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,The 2026 NFL Schedule release drops now!,shorts,264.0,0.015862,0.000534,3.534008,short,49.619597,52.420978,42.543285,,15.616028,100.0,36.057692,67.502021,40.0,True,False,False,False,False
8pxIIuY203o,2026-05-18T12:49:30.314781+00:00,UCtwslQPB_xJfaFuZv0OETNw,Kings League Spain,Ultimate Móstoles recorta la distancia en las semis de la #KingsLeague,shorts,264.0,0.027157,0.0,0.914807,short,59.378479,64.122258,43.212626,,19.9707,100.0,36.057692,65.831312,70.0,False,False,False,False,False
edVuqegfmO4,2026-05-18T12:49:30.314781+00:00,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,Kyle Schwarber matches the @phillies  franchise record for consecutive games with a home run!,shorts,263.0,0.01935,0.000621,5.561937,short,44.42151,43.663828,39.929745,,18.686341,100.0,36.057692,39.180814,93.0,False,False,False,False,False
YNmVJTBM2YU,2026-05-18T12:49:30.314781+00:00,UCurvRE5fGcdUgCYWgh-BDsg,DAZN Boxing,Keyshawn Davis and Nahir Albright have VERY different perspectives going into this fight 😬,shorts,263.0,0.028234,0.002312,5.505362,short,47.291084,46.521341,43.795014,,51.234095,100.0,36.057692,33.495015,90.0,False,False,False,False,False
CQTqsbyWHe0,2026-05-18T12:49:30.314781+00:00,UC08mnbiC4FykqpHqbEWgFcg,ESPN Deportes,La afición no perdona a Mbappé. Apenas entró lo silbaron de forma colosal 👀 #shorts | ESPN Deportes,shorts,262.0,0.013697,0.000523,2.58645,short,51.735475,56.081828,42.275286,,8.630685,100.0,36.057692,78.119105,99.0,False,False,False,False,False
H72Qg6VW_Hw,2026-05-18T12:49:30.314781+00:00,UCTrQ7HXWRRxr7OsOtodr2_w,Channel 4 News,'Streeting has been scheming for leadership throughout his political career',shorts,262.0,0.011673,0.001025,3.102365,short,48.507179,51.576983,45.191619,,10.846741,100.0,36.057692,72.918351,76.0,False,False,False,False,False
kV9ufjuiyLE,2026-05-18T12:49:30.314781+00:00,UC-2hhqBG5Su7s91_HmhaODQ,Fox Deportes,"¡CON LA MEJOR ACTITUD! 💪 ""No es algo que alguien me haya regalado"", Memo Ochoa sobre su convocatoria",shorts,262.0,0.008989,0.002622,2.570293,short,50.590401,55.664388,48.641077,,11.31783,100.0,36.057692,88.03557,100.0,False,False,False,False,False
-fPB5u9Nm0s,2026-05-18T12:49:30.314781+00:00,UCEAZeUIeJs0IjQiqTCdVSIg,Yahoo Finance,Jensen is just like us. 🥺 🍜,shorts,260.0,0.01003,0.0026,2.884749,short,49.526239,53.736443,47.591957,,13.422733,97.0,36.057692,81.649151,27.0,False,False,False,False,False
OwQwg_00wSk,2026-05-18T12:49:30.314781+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,Wemby soaking in the moment after advancing to the WCF 🔥,shorts,260.0,0.018894,0.00109,1.981948,short,53.554788,57.18283,46.892047,,29.727586,100.0,36.057692,67.232552,56.0,False,False,False,False,False
EwfCnGnK88o,2026-05-18T12:49:30.314781+00:00,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,Eurovision braces for new protests over Israel’s participation | AJ #shorts,shorts,259.0,0.096512,0.007573,3.511393,mid,60.484389,64.97588,48.269548,,73.47504,100.0,36.057692,56.292105,75.0,False,False,False,False,False
SFDjZeaRj6M,2026-05-18T12:49:30.314781+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,Cade Cunningham and the Pistons are ready for Game 7 😤,shorts,258.0,0.017461,0.001171,2.421902,short,51.958837,55.249471,45.973994,,27.236464,100.0,36.057692,67.07087,54.0,True,False,False,False,False
tx2_AO-u8QM,2026-05-18T12:49:30.314781+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,Ayo had to use his entire body to make sure this ball didn’t go out of bounds,shorts,257.0,0.017151,0.001147,7.427562,short,45.461431,47.123101,,,18.985756,100.0,36.057692,62.247373,77.0,False,False,False,False,False
q-IWIN7bsVg,2026-05-18T12:49:30.314781+00:00,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,Moria descubrió su poder muy joven 👀,shorts,256.0,0.022556,0.0,0.857237,short,61.417653,68.912572,44.635527,,5.380571,100.0,98.317308,86.876853,36.0,False,False,False,False,False
9YidUW-wL9c,2026-05-18T12:49:30.314781+00:00,UCUsm-fannqOY02PNN67C0KA,NMás,El abuso de un psiquiatra que se volvió escándalo nacional #PasóDeVerdad #nmáspodcast,shorts,256.0,0.019304,0.001379,1.700999,short,53.993925,57.637774,48.658056,,31.778351,100.0,36.057692,66.181622,85.0,False,False,False,False,False
f12jmDZfghA,2026-05-18T12:49:30.314781+00:00,UCiMhD4jzUqG-IgPzUmmytRQ,Queen Official,In January 1985 Queen headlined Rock in Rio. On this day in 1985 Live in Rio' was released in the UK,shorts,256.0,0.038529,0.000914,4.950293,short,49.926992,49.509375,41.783876,,34.870762,49.0,36.057692,29.452978,100.0,True,False,False,False,False
GmTuhpMe1oM,2026-05-18T12:49:30.314781+00:00,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,La ballena explosiva,shorts,254.0,0.060231,0.000446,24.665524,short,42.41136,39.238619,,,42.452823,100.0,81.25,12.934519,20.0,False,False,False,False,False
GIpW82nODbE,2026-05-18T12:49:30.314781+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,This Sales Guy Crushed All Records,shorts,254.0,0.035913,0.00014,9.326045,short,54.680147,60.169528,,,30.28194,100.0,89.423077,75.963352,34.0,False,False,False,False,False
cOHGhyoDr14,2026-05-18T12:49:30.314781+00:00,UCcHtke0raf8vNYLM1Hbq3Jw,Imagen Noticias,Layda Sansores asegura que solo utiliza pulseras de plástico luego de ser exhibida con Cartier |,shorts,254.0,0.013454,0.001606,2.51321,short,53.3976,59.138846,48.310339,,27.259225,100.0,36.057692,86.796012,96.0,False,False,False,False,False
fZ6E_ue2egg,2026-05-18T12:49:30.314781+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,Stephen A.'s in DC 🇺🇸,shorts,254.0,0.015238,0.000396,2.88939,short,49.733804,52.548724,39.599273,,11.140226,100.0,36.057692,66.72056,21.0,False,False,False,False,False
GCzsS8_Fs_U,2026-05-18T12:49:30.314781+00:00,UCTHaNTsP7hsVgBxARZTuajw,LUZU TV,el challenge de playback #luzutv #luzuteactiva,shorts,254.0,0.012708,0.0,2.443256,short,44.986889,44.596209,33.83368,,0.0,100.0,36.057692,45.486392,46.0,False,False,False,False,False
D0dLjMePLZY,2026-05-18T12:49:30.314781+00:00,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,Tunisians protest against President Kais Saied amid economic crisis,shorts,254.0,0.034036,0.002618,1.612434,short,58.302572,62.048591,52.71202,,46.626804,100.0,36.057692,55.887901,67.0,False,False,False,False,False
CpK4PxPOITQ,2026-05-18T12:49:30.314781+00:00,UCeiYXex_fwgYDonaTcSIk6w,MinuteEarth,These bioluminescent creatures are giving ✨glow✨,shorts,253.0,0.058842,0.001009,3.982284,short,57.093231,60.319994,43.43448,,48.448216,43.0,36.057692,50.107788,48.0,False,False,False,False,False
nVp6CFK_Lfs,2026-05-18T12:49:30.314781+00:00,UC55-mxUj5Nj3niXFReG44OQ,Platzi,"A Latinoamérica no le falta talento, le falta ambición",shorts,252.0,0.044831,0.004219,1.512018,short,66.279965,75.015789,69.076407,,62.650207,100.0,87.019231,85.650768,54.0,False,False,False,False,False
3hPJd3tI1Wg,2026-05-18T12:49:30.314781+00:00,UCUP6qv-_EIL0hwTsJaKYnvw,Azteca Noticias,Colapso de pluma de grúa en obra de CDMX deja 4 lesionados; zona acordonada en alcaldía Cuauhtémoc,shorts,252.0,0.016129,0.000384,2.557886,short,49.705236,51.975556,39.748013,,3.354905,100.0,36.057692,61.277284,98.0,True,False,False,False,False
NMkM1TMbmYM,2026-05-18T12:49:30.314781+00:00,UChqUTb7kYRX8-EiaN3XFrSQ,Reuters,Journalists scramble as chaos unfolds at Philippine Senate,shorts,252.0,0.009517,0.001289,4.899321,short,46.334396,49.956863,42.852387,,3.464611,100.0,36.057692,80.679062,58.0,False,False,False,False,False
TfhgJVBJiak,2026-05-18T12:49:30.314781+00:00,UCurvRE5fGcdUgCYWgh-BDsg,DAZN Boxing,Usyk & Rico recreating memes is simply brilliant 🤣,shorts,251.0,0.02131,0.001131,6.744795,short,42.548723,40.73714,40.078388,,36.284309,100.0,36.057692,31.339262,50.0,False,False,False,False,False
_jxLMMcKmRQ,2026-05-18T12:49:30.314781+00:00,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,El truco de la mecha voladora,shorts,250.0,0.060485,0.000237,19.59358,short,42.766881,39.685908,,,38.466198,100.0,81.25,12.772838,29.0,False,False,False,False,False
SsMdZMkYKO4,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Saber esto me cambió la vida    #shorts,shorts,250.0,0.066797,0.000597,9.200744,short,62.228617,71.732344,,,41.605072,100.0,91.346154,95.6346,39.0,False,False,False,False,False
2mOqRPcWgMM,2026-05-18T12:49:30.314781+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,I Would Give Away 100% Of My Profit To Do This,shorts,249.0,0.016712,0.000257,17.909379,short,43.730995,46.763477,,,1.373434,100.0,89.423077,75.72083,46.0,True,False,False,False,False
lLJSnMSCpUY,2026-05-18T12:49:30.314781+00:00,UCeY0bbntWzzVIaj2z3QigXg,NBC News,Viral high school senior prank landing teens in trouble with the police,shorts,248.0,0.010453,0.00163,1.846555,short,50.773195,55.10957,47.985432,,14.509117,100.0,36.057692,79.762867,71.0,False,False,False,False,False
FU_IVkS00Qs,2026-05-18T12:49:30.314781+00:00,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,"The GREATEST CATCHES in MLB history! (Trout, Edmonds, and more!)",shorts,248.0,0.032619,0.002147,3.950687,short,51.078484,51.725367,45.534157,,53.393991,100.0,36.057692,38.102937,64.0,False,False,False,False,False
qtKAp28h5y0,2026-05-18T12:49:30.314781+00:00,UCeY0bbntWzzVIaj2z3QigXg,NBC News,Train crashes into septic truck in Virginia,shorts,247.0,0.015896,0.002637,2.361589,short,53.457472,58.53993,50.049191,,34.716756,100.0,36.057692,79.655079,43.0,False,False,False,False,False
jB_IFpJV5mc,2026-05-18T12:49:30.314781+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,Anthony Edwards dedicated the Game 4 win on Mother’s Fay to his mom ❤️,shorts,247.0,0.040346,0.001904,6.896937,short,54.169127,58.052136,41.313697,,57.797551,100.0,36.057692,61.816222,70.0,True,False,False,False,False
nkHQ2bTCrhs,2026-05-18T12:49:30.314781+00:00,UCTv-XvfzLX3i4IGWAm4sbmA,LALIGA EA SPORTS,Este momento entre CANCELO y su hija es… 🥰,shorts,247.0,0.031982,0.000301,5.200443,short,53.627633,57.101772,38.129113,,31.677262,100.0,36.057692,59.929938,42.0,False,False,False,False,False
1c4g94RFezI,2026-05-18T12:49:30.314781+00:00,UCTrQ7HXWRRxr7OsOtodr2_w,Channel 4 News,Motorcycle hanging off traffic light after crash,shorts,246.0,0.00767,0.001338,7.182978,short,41.382216,43.15849,,,2.006222,100.0,36.057692,72.082996,48.0,False,False,False,False,False
z8h0msE5m_A,2026-05-18T12:49:30.314781+00:00,UCtwslQPB_xJfaFuZv0OETNw,Kings League Spain,"¿Así está La Capital, chicos? #KingsLeague",shorts,246.0,0.031019,0.000521,2.120756,short,58.133123,62.847104,45.428366,,36.373801,100.0,36.057692,64.376179,42.0,False,True,False,False,False
rittRRIqBvE,2026-05-18T12:49:30.314781+00:00,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,CDC monitoring 41 people for hantavirus in U.S.,shorts,245.0,0.015935,0.0,2.848129,short,53.147618,58.456379,37.892658,,0.955018,79.0,36.057692,81.622204,47.0,True,False,False,False,False
V-CAMHcMHUU,2026-05-18T12:49:30.314781+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,Dybantsa showed out at the 2026 AWS NBA Draft Combine 🤩,shorts,244.0,0.024152,0.000579,4.764656,short,51.195694,54.197291,40.377236,,30.136132,100.0,36.057692,61.735381,55.0,True,False,False,False,False
OI5z9S48LlI,2026-05-18T12:49:30.314781+00:00,UCt-k6JwNWHMXDBGm9IYHdsg,J Balvin,OSCAR MAYDON en la casa #cdmx,shorts,244.0,0.026274,0.00146,2.518881,short,52.964852,55.111686,46.821503,,37.436081,43.0,36.057692,50.107788,29.0,False,False,False,False,False
p94v32ElnGE,2026-05-18T12:49:30.314781+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,You Have To Beat Distraction,shorts,242.0,0.051437,0.000681,4.075605,short,61.130396,67.96559,52.744011,,51.103741,100.0,89.423077,75.532202,28.0,False,False,False,False,False
qlnTCIQKSdY,2026-05-18T12:49:30.314781+00:00,UCeY0bbntWzzVIaj2z3QigXg,NBC News,Dust storms and lightning kill at least 96 people in northern India,shorts,242.0,0.011102,0.000351,3.040663,short,49.144686,53.254831,41.786789,,3.788304,100.0,36.057692,79.412557,67.0,True,False,False,False,False
EevFV2CiLQI,2026-05-18T12:49:30.314781+00:00,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,Did You Notice? 👀 Kyle Schwarber was the 2nd-fastest Phillies player to hit 20 HR in a season! 💪,shorts,241.0,0.03725,0.000315,2.307677,short,54.182955,55.447027,40.733823,,40.587321,100.0,36.057692,37.537052,96.0,True,True,False,False,False
_uGrOS67m9M,2026-05-18T12:49:30.314781+00:00,UCTl3QQTvqHFjurroKxexy2Q,Olympics,WHAT a goal to take the lead in the Olympic final! 🤽‍♀️,shorts,241.0,0.014265,9e-05,6.904691,short,37.406867,34.079752,34.701206,,0.376945,100.0,36.057692,27.539747,55.0,False,False,False,False,False
LziXxw5CD10,2026-05-18T12:49:30.314781+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,Stephen A. has a message for Bob Myers 🗣️,shorts,241.0,0.014602,0.000104,4.911543,short,46.573374,48.919765,37.205851,,3.480971,100.0,36.057692,66.046888,41.0,False,False,False,False,False
BuKu3bf4MbI,2026-05-18T12:49:30.314781+00:00,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,Gaza City residential building hit in Israeli strike targeting Hamas figure,shorts,240.0,0.038126,0.015617,2.790154,short,56.903046,60.559534,52.683541,,57.109911,100.0,36.057692,55.079493,75.0,False,False,False,False,False
AhW3c4uj2cI,2026-05-18T12:49:30.314781+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,🤝,shorts,239.0,0.020797,0.001616,1.98358,short,53.946943,57.812694,48.838392,,37.829487,100.0,36.057692,65.858259,1.0,False,False,False,False,False
ILd7Ln1vrac,2026-05-18T12:49:30.314781+00:00,UCtwslQPB_xJfaFuZv0OETNw,Kings League Spain,Las palabras de Perxitaa previas a la final #KingsLeague,shorts,239.0,0.029992,0.0,0.872156,short,59.742303,64.708942,43.335845,,25.17719,100.0,36.057692,63.864188,56.0,False,False,False,False,False
PW-wjEi9a2Q,2026-05-18T12:49:30.314781+00:00,UC9MAhZQQd9egwWCxrwSIsJQ,HISTORY,The Accident That Should Have Been Fatal | The UnBelievable with Dan Aykroyd | #shorts,shorts,238.0,0.018857,0.000394,2.867388,mid,51.781981,55.350042,40.4975,,14.948133,61.0,36.057692,67.097817,86.0,False,False,False,False,False
RYMhS-RLHQI,2026-05-18T12:49:30.314781+00:00,UC16niRr50-MSBwiO3YDb3RA,BBC News,Could Greater Manchester mayor Andy Burnham be the UK's next prime minister? #AndyBurnham #BBCNews,shorts,237.0,0.012189,0.002709,3.774934,short,43.992185,44.524338,46.126896,,23.166191,100.0,36.057692,54.729184,98.0,False,True,False,False,False
ydRguU_cH8Y,2026-05-18T12:49:30.314781+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""Should I Just Do More?""",shorts,236.0,0.015233,0.000154,14.742712,short,43.015763,45.929946,,,0.0,100.0,89.423077,75.101051,24.0,False,True,False,False,False
ImmxcdpyBUE,2026-05-18T12:49:30.314781+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,Checklist Para Invertir En 2026 📊 #Compuestos #AndresGarza #Cometa #Invertir,shorts,236.0,0.087511,0.00042,7.40917,short,64.446419,74.802604,,,53.248026,98.25,88.942308,98.706548,76.0,True,False,False,True,False
kWe83tMofGk,2026-05-18T12:49:30.314781+00:00,UCEAZeUIeJs0IjQiqTCdVSIg,Yahoo Finance,"Jensen, consider us seated. 🪑",shorts,236.0,0.006304,0.000214,3.555143,short,46.191653,49.873703,39.808704,,0.0,97.0,36.057692,80.78685,29.0,False,False,False,False,False
tumg6juILzo,2026-05-18T12:49:30.314781+00:00,UCeY0bbntWzzVIaj2z3QigXg,NBC News,Rubio: U.S. Taiwan policies ‘unchanged’ after Trump-Xi meeting,shorts,236.0,0.009966,0.001256,4.007712,short,47.013979,50.749297,43.771257,,10.545393,100.0,36.057692,79.170035,62.0,False,False,False,False,False
kJvXyeS_xvw,2026-05-18T12:49:30.314781+00:00,UCnsvJeZO4RigQ898WdDNoBw,EL PAÍS,"Letizia: ""La salud es un asunto global, lo vuelve a demostrar el hantavirus"" #shorts",shorts,236.0,0.015036,0.002399,3.200629,short,53.302157,59.488049,46.851075,,22.90213,100.0,36.057692,88.170305,84.0,False,False,False,False,False
-CU7WFY4X6U,2026-05-18T12:49:30.314781+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,Duren would head for the locker room and later returned to the game,shorts,236.0,0.005836,0.000137,2.421462,short,44.547048,46.155118,35.410725,,0.0,100.0,36.057692,65.669631,67.0,False,False,False,False,False
bWU-7vA4W74,2026-05-18T12:49:30.314781+00:00,UChqUTb7kYRX8-EiaN3XFrSQ,Reuters,Israeli nationalists hold parade marking capture of East Jerusalem,shorts,236.0,0.010161,0.001626,3.362156,short,48.218729,52.31107,45.635581,,7.393612,100.0,36.057692,80.140124,66.0,False,False,False,False,False
0dlCWrqFoeM,2026-05-18T12:49:30.314781+00:00,UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,Prompting Framework For Top 10% AI Users,shorts,235.0,0.047551,0.000998,6.909344,short,55.41921,60.021454,49.972568,,54.220866,75.5,84.134615,63.837241,40.0,True,False,True,False,False
zCP2QIdCNUE,2026-05-18T12:49:30.314781+00:00,UCV6KDgJskWaEckne5aPA0aQ,Graham Stephan,From Homeless To Owning A Bugatti 🤯,shorts,235.0,0.029327,0.000412,6.866705,short,43.005249,40.133062,36.526858,,37.048693,58.0,36.057692,16.545406,35.0,False,False,False,False,False
D7LljUqxH80,2026-05-18T12:49:30.314781+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,Jalen Williams builds his Mount Rushmore of Jalens 😂,shorts,235.0,0.013,0.000967,6.901763,short,42.625754,43.736755,39.00101,,7.977965,100.0,36.057692,61.034762,52.0,False,False,False,False,False
saS0GyzHfUk,2026-05-18T12:49:30.314781+00:00,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,Obama meets with James Talarico to support Democrat's bid for US Senate in Texas,shorts,234.0,0.057479,0.014828,4.784818,short,60.888436,68.000399,45.927618,,70.740875,100.0,36.057692,76.77176,80.0,False,False,False,False,False
q7QfRKhFe8w,2026-05-18T12:49:30.314781+00:00,UCGXbLrVe8vnkiFv7q2vYv3w,El Mundo,"La rajada de Mbappé: ""No es nada personal, nadie va a morir esta noche""",shorts,232.0,0.005995,0.00058,3.110409,short,48.774728,54.199796,42.812724,,0.0,100.0,36.057692,91.215306,71.0,False,False,False,False,False
j8jE4UhhMuo,2026-05-18T12:49:30.314781+00:00,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,OpenClaw is Insane. Here's the Safe Way to Use It #ad,shorts,231.0,0.024415,0.000579,9.991624,short,48.231455,51.575728,,,24.780924,86.0,93.269231,67.42118,53.0,False,False,False,False,False
xI4K2AjMPS8,2026-05-18T12:49:30.314781+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""Do I Need Another Product?""",shorts,231.0,0.022076,0.000653,2.741485,short,55.084929,60.376325,55.278877,,17.923671,100.0,89.423077,74.885476,28.0,False,True,False,False,False
q6A6JNhmMmM,2026-05-18T12:49:30.314781+00:00,UCupvZG-5ko_eiXAupbDfxWw,CNN,Trump calls reporter 'dumb person' when asked about his ballroom,shorts,231.0,0.016661,0.006595,5.60593,short,40.32171,37.967299,44.367563,,29.895792,100.0,36.057692,30.018863,64.0,False,False,False,False,False
GYzsuR7FvgU,2026-05-18T12:49:30.314781+00:00,UCz8QaiQxApLq8sLNcszYyJw,Firstpost,Tour de Cannes | Firstpost,shorts,231.0,0.006881,0.00015,1.895594,short,36.168752,30.958333,30.898941,,0.0,100.0,36.057692,14.174077,26.0,False,False,False,False,False
5BQwGEkLMYU,2026-05-18T12:49:30.314781+00:00,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,Alex Murdaugh murder conviction overturned by South Carolina Supreme Court,shorts,230.0,0.012533,0.004341,4.920698,short,44.307852,45.885729,44.877727,,19.608046,100.0,36.057692,62.27432,74.0,False,False,False,False,False
