creative_package_id,content_format,hook_id,hook_text,hook_type,expected_use,risk
cp_2829_b0e5051dc5,shorts,cp_2829_b0e5051dc5_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2830_62918b12f5,videos,cp_2830_62918b12f5_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2830_62918b12f5,videos,cp_2830_62918b12f5_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2830_62918b12f5,videos,cp_2830_62918b12f5_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2830_62918b12f5,videos,cp_2830_62918b12f5_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2830_62918b12f5,videos,cp_2830_62918b12f5_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2830_62918b12f5,videos,cp_2830_62918b12f5_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2831_90f4a9aa1c,videos,cp_2831_90f4a9aa1c_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2831_90f4a9aa1c,videos,cp_2831_90f4a9aa1c_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2831_90f4a9aa1c,videos,cp_2831_90f4a9aa1c_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2831_90f4a9aa1c,videos,cp_2831_90f4a9aa1c_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2831_90f4a9aa1c,videos,cp_2831_90f4a9aa1c_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2831_90f4a9aa1c,videos,cp_2831_90f4a9aa1c_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2832_3dea6ad963,videos,cp_2832_3dea6ad963_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2832_3dea6ad963,videos,cp_2832_3dea6ad963_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2832_3dea6ad963,videos,cp_2832_3dea6ad963_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2832_3dea6ad963,videos,cp_2832_3dea6ad963_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2832_3dea6ad963,videos,cp_2832_3dea6ad963_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2832_3dea6ad963,videos,cp_2832_3dea6ad963_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2833_0643bdb9fa,videos,cp_2833_0643bdb9fa_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2833_0643bdb9fa,videos,cp_2833_0643bdb9fa_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2833_0643bdb9fa,videos,cp_2833_0643bdb9fa_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2833_0643bdb9fa,videos,cp_2833_0643bdb9fa_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2833_0643bdb9fa,videos,cp_2833_0643bdb9fa_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2833_0643bdb9fa,videos,cp_2833_0643bdb9fa_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2834_af44ca4733,videos,cp_2834_af44ca4733_h1,¿Qué cambia realmente con tema clave?,question_hook,intro,low
cp_2834_af44ca4733,videos,cp_2834_af44ca4733_h2,"Muchos simplifican tema clave, pero hay matices críticos.",contrast_hook,intro,medium
cp_2834_af44ca4733,videos,cp_2834_af44ca4733_h3,Los datos recientes de tema clave muestran una señal accionable.,data_hook,intro,low
cp_2834_af44ca4733,videos,cp_2834_af44ca4733_h4,Error común: ejecutar tema clave sin validar evidencia.,mistake_hook,middle,medium
cp_2834_af44ca4733,videos,cp_2834_af44ca4733_h5,En este video saldrás con un plan claro sobre tema clave.,promise_hook,intro,low
cp_2834_af44ca4733,videos,cp_2834_af44ca4733_h6,Hay un detalle de tema clave que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2835_27d0674412,videos,cp_2835_27d0674412_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2835_27d0674412,videos,cp_2835_27d0674412_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2835_27d0674412,videos,cp_2835_27d0674412_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2835_27d0674412,videos,cp_2835_27d0674412_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2835_27d0674412,videos,cp_2835_27d0674412_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2835_27d0674412,videos,cp_2835_27d0674412_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2836_5ffae753b7,videos,cp_2836_5ffae753b7_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2836_5ffae753b7,videos,cp_2836_5ffae753b7_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2836_5ffae753b7,videos,cp_2836_5ffae753b7_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2836_5ffae753b7,videos,cp_2836_5ffae753b7_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2836_5ffae753b7,videos,cp_2836_5ffae753b7_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2836_5ffae753b7,videos,cp_2836_5ffae753b7_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2837_96bce4a27f,videos,cp_2837_96bce4a27f_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2837_96bce4a27f,videos,cp_2837_96bce4a27f_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2837_96bce4a27f,videos,cp_2837_96bce4a27f_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2837_96bce4a27f,videos,cp_2837_96bce4a27f_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2837_96bce4a27f,videos,cp_2837_96bce4a27f_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2837_96bce4a27f,videos,cp_2837_96bce4a27f_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2838_364b8d6ac6,videos,cp_2838_364b8d6ac6_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2838_364b8d6ac6,videos,cp_2838_364b8d6ac6_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2838_364b8d6ac6,videos,cp_2838_364b8d6ac6_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2838_364b8d6ac6,videos,cp_2838_364b8d6ac6_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2838_364b8d6ac6,videos,cp_2838_364b8d6ac6_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2838_364b8d6ac6,videos,cp_2838_364b8d6ac6_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2839_fd2cac5290,videos,cp_2839_fd2cac5290_h1,¿Qué cambia realmente con tema clave?,question_hook,intro,low
cp_2839_fd2cac5290,videos,cp_2839_fd2cac5290_h2,"Muchos simplifican tema clave, pero hay matices críticos.",contrast_hook,intro,medium
cp_2839_fd2cac5290,videos,cp_2839_fd2cac5290_h3,Los datos recientes de tema clave muestran una señal accionable.,data_hook,intro,low
cp_2839_fd2cac5290,videos,cp_2839_fd2cac5290_h4,Error común: ejecutar tema clave sin validar evidencia.,mistake_hook,middle,medium
cp_2839_fd2cac5290,videos,cp_2839_fd2cac5290_h5,En este video saldrás con un plan claro sobre tema clave.,promise_hook,intro,low
cp_2839_fd2cac5290,videos,cp_2839_fd2cac5290_h6,Hay un detalle de tema clave que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2840_f6fb534a98,videos,cp_2840_f6fb534a98_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2840_f6fb534a98,videos,cp_2840_f6fb534a98_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2840_f6fb534a98,videos,cp_2840_f6fb534a98_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2840_f6fb534a98,videos,cp_2840_f6fb534a98_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2840_f6fb534a98,videos,cp_2840_f6fb534a98_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2840_f6fb534a98,videos,cp_2840_f6fb534a98_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2841_f20fdcd29a,shorts,cp_2841_f20fdcd29a_h1,¿Qué cambia realmente con tema clave?,question_hook,intro,low
cp_2841_f20fdcd29a,shorts,cp_2841_f20fdcd29a_h2,"Muchos simplifican tema clave, pero hay matices críticos.",contrast_hook,intro,medium
cp_2841_f20fdcd29a,shorts,cp_2841_f20fdcd29a_h3,Los datos recientes de tema clave muestran una señal accionable.,data_hook,intro,low
cp_2841_f20fdcd29a,shorts,cp_2841_f20fdcd29a_h4,Error común: ejecutar tema clave sin validar evidencia.,mistake_hook,middle,medium
cp_2841_f20fdcd29a,shorts,cp_2841_f20fdcd29a_h5,En este video saldrás con un plan claro sobre tema clave.,promise_hook,intro,low
cp_2841_f20fdcd29a,shorts,cp_2841_f20fdcd29a_h6,Hay un detalle de tema clave que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2842_c6c28ff266,shorts,cp_2842_c6c28ff266_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2842_c6c28ff266,shorts,cp_2842_c6c28ff266_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2842_c6c28ff266,shorts,cp_2842_c6c28ff266_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2842_c6c28ff266,shorts,cp_2842_c6c28ff266_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2842_c6c28ff266,shorts,cp_2842_c6c28ff266_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2842_c6c28ff266,shorts,cp_2842_c6c28ff266_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2843_929da48ae4,videos,cp_2843_929da48ae4_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2843_929da48ae4,videos,cp_2843_929da48ae4_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2843_929da48ae4,videos,cp_2843_929da48ae4_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2843_929da48ae4,videos,cp_2843_929da48ae4_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2843_929da48ae4,videos,cp_2843_929da48ae4_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2843_929da48ae4,videos,cp_2843_929da48ae4_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2844_9e927ddbff,videos,cp_2844_9e927ddbff_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2844_9e927ddbff,videos,cp_2844_9e927ddbff_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2844_9e927ddbff,videos,cp_2844_9e927ddbff_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2844_9e927ddbff,videos,cp_2844_9e927ddbff_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2844_9e927ddbff,videos,cp_2844_9e927ddbff_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2844_9e927ddbff,videos,cp_2844_9e927ddbff_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2845_cdd4965cbc,videos,cp_2845_cdd4965cbc_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2845_cdd4965cbc,videos,cp_2845_cdd4965cbc_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2845_cdd4965cbc,videos,cp_2845_cdd4965cbc_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2845_cdd4965cbc,videos,cp_2845_cdd4965cbc_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2845_cdd4965cbc,videos,cp_2845_cdd4965cbc_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2845_cdd4965cbc,videos,cp_2845_cdd4965cbc_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2846_40cb66e908,shorts,cp_2846_40cb66e908_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2846_40cb66e908,shorts,cp_2846_40cb66e908_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2846_40cb66e908,shorts,cp_2846_40cb66e908_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2846_40cb66e908,shorts,cp_2846_40cb66e908_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2846_40cb66e908,shorts,cp_2846_40cb66e908_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2846_40cb66e908,shorts,cp_2846_40cb66e908_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2847_73183a8051,videos,cp_2847_73183a8051_h1,¿Qué cambia realmente con tema clave?,question_hook,intro,low
cp_2847_73183a8051,videos,cp_2847_73183a8051_h2,"Muchos simplifican tema clave, pero hay matices críticos.",contrast_hook,intro,medium
cp_2847_73183a8051,videos,cp_2847_73183a8051_h3,Los datos recientes de tema clave muestran una señal accionable.,data_hook,intro,low
cp_2847_73183a8051,videos,cp_2847_73183a8051_h4,Error común: ejecutar tema clave sin validar evidencia.,mistake_hook,middle,medium
cp_2847_73183a8051,videos,cp_2847_73183a8051_h5,En este video saldrás con un plan claro sobre tema clave.,promise_hook,intro,low
cp_2847_73183a8051,videos,cp_2847_73183a8051_h6,Hay un detalle de tema clave que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2848_58b9f47776,videos,cp_2848_58b9f47776_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2848_58b9f47776,videos,cp_2848_58b9f47776_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2848_58b9f47776,videos,cp_2848_58b9f47776_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2848_58b9f47776,videos,cp_2848_58b9f47776_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2848_58b9f47776,videos,cp_2848_58b9f47776_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2848_58b9f47776,videos,cp_2848_58b9f47776_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2849_9bb148b1f1,videos,cp_2849_9bb148b1f1_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2849_9bb148b1f1,videos,cp_2849_9bb148b1f1_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2849_9bb148b1f1,videos,cp_2849_9bb148b1f1_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2849_9bb148b1f1,videos,cp_2849_9bb148b1f1_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2849_9bb148b1f1,videos,cp_2849_9bb148b1f1_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2849_9bb148b1f1,videos,cp_2849_9bb148b1f1_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2850_25d3b63c54,shorts,cp_2850_25d3b63c54_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2850_25d3b63c54,shorts,cp_2850_25d3b63c54_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2850_25d3b63c54,shorts,cp_2850_25d3b63c54_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2850_25d3b63c54,shorts,cp_2850_25d3b63c54_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2850_25d3b63c54,shorts,cp_2850_25d3b63c54_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2850_25d3b63c54,shorts,cp_2850_25d3b63c54_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2851_e5b6aeb689,videos,cp_2851_e5b6aeb689_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2851_e5b6aeb689,videos,cp_2851_e5b6aeb689_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_2851_e5b6aeb689,videos,cp_2851_e5b6aeb689_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_2851_e5b6aeb689,videos,cp_2851_e5b6aeb689_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_2851_e5b6aeb689,videos,cp_2851_e5b6aeb689_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_2851_e5b6aeb689,videos,cp_2851_e5b6aeb689_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_2852_c6d9301b00,videos,cp_2852_c6d9301b00_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_2852_c6d9301b00,videos,cp_2852_c6d9301b00_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
